"지역본부","재산 소재지","노선명"," 면적(공부) ","유형분류","현재 사용현황","향후 사용계획 및 추진사항"
"호남본부","전라남도 광양시 광양읍 덕례리 389ㅡ2","경전선","73","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 4ㅡ5","경전선","2019","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 536ㅡ2","경전선","3","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 543","경전선","2984","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 549ㅡ9","경전선","218","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 689ㅡ2","경전선","648","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 690ㅡ2","경전선","1144","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 693ㅡ2","경전선","1041","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 695ㅡ2","경전선","453","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 696ㅡ2","경전선","565","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 697ㅡ3","경전선","833","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 6ㅡ3","경전선","605","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 산 199ㅡ2","경전선","1983","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 산 200ㅡ1","경전선","1755","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 산 200ㅡ2","경전선","2777","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 산 200ㅡ5","경전선","65","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 산 200ㅡ6","경전선","64","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 산 201ㅡ1","경전선","1020","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 산 202ㅡ1","경전선","694","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 산 203ㅡ2","경전선","298","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 산 206ㅡ21","경전선","3570","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 산 206ㅡ23","경전선","17","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 덕례리 산 206ㅡ5","경전선","1289","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 1021ㅡ46","경전선","258","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 171ㅡ2","경전선","87","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 218","경전선","2074","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 218ㅡ2","경전선","3009","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 218ㅡ3","경전선","444","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 220","경전선","485","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 225ㅡ1","경전선","195","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 226ㅡ2","경전선","132","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 287ㅡ5","경전선","484","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 287ㅡ7","경전선","911","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 511ㅡ11","경전선","863","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 512ㅡ34","경전선","4021","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 513ㅡ15","경전선","5044","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 514ㅡ16","경전선","3193","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 516ㅡ9","경전선","1317","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 648ㅡ2","경전선","3","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 648ㅡ6","경전선","898","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
"호남본부","전라남도 광양시 광양읍 목성리 651ㅡ7","경전선","169","활용","(광양시) 유휴부지 시범사업 추진","(광양시) 유휴부지 시범사업 추진"
